order_id,customer_id,order_date,channel,category,country,gross_revenue,discount,net_revenue,returned,status
ORD001345,CUST01240,2024-11-02,meta,bottoms,GB,54.16,10.08,44.08,False,completed
ORD001346,CUST00856,2024-09-09,tiktok,accessories,NL,44.49,5.08,39.41,False,completed
ORD001347,CUST03575,2024-09-02,meta,footwear,GB,83.95,0.0,83.95,False,completed
ORD001348,CUST01188,2024-11-25,tiktok,tops,US,67.8,0.0,67.8,False,completed
ORD001349,CUST03213,2024-10-10,meta,outerwear,GB,146.92,0.0,146.92,False,completed
ORD001350,CUST03174,2024-11-09,meta,outerwear,US,164.22,20.66,143.56,False,completed
ORD001351,CUST03030,2024-12-10,tiktok,tops,GB,53.36,0.0,53.36,False,completed
ORD001352,CUST01485,2024-08-18,meta,footwear,DE,134.08,20.91,113.17,False,completed
ORD001353,CUST03219,2024-08-24,meta,bottoms,FR,80.88,0.0,12.13,True,returned
ORD001354,CUST00036,2024-07-05,organic,bottoms,US,70.34,0.0,70.34,False,completed
ORD001355,CUST02604,2024-07-23,meta,tops,GB,67.79,10.96,-0.79,True,returned
ORD001356,CUST02413,2024-12-26,organic,tops,US,42.49,0.0,6.37,True,returned
ORD001357,CUST03487,2024-10-30,meta,accessories,FR,34.88,6.49,-1.26,True,returned
ORD001358,CUST02434,2024-03-15,google,accessories,FR,44.95,0.0,44.95,False,completed
ORD001359,CUST01616,2024-08-05,organic,accessories,GB,40.41,0.0,40.41,False,completed
ORD001360,CUST01633,2024-03-20,google,tops,GB,65.92,0.0,65.92,False,completed
ORD001361,CUST03438,2024-04-03,email,footwear,GB,98.01,0.0,98.01,False,completed
ORD001362,CUST00274,2024-11-24,meta,accessories,GB,46.12,5.13,1.79,True,returned
ORD001363,CUST03021,2024-10-10,google,outerwear,GB,119.58,0.0,119.58,False,completed
ORD001364,CUST02207,2024-12-05,organic,tops,FR,41.77,0.0,41.77,False,completed
ORD001365,CUST00384,2024-08-03,meta,footwear,US,88.0,0.0,88.0,False,completed
ORD001366,CUST01720,2024-11-19,meta,footwear,DE,82.34,13.17,69.17,False,completed
ORD001367,CUST01640,2024-11-16,google,footwear,NL,125.88,0.0,125.88,False,completed
ORD001368,CUST00225,2024-09-26,google,footwear,US,134.66,0.0,134.66,False,completed
ORD001369,CUST00895,2024-11-14,meta,bottoms,US,100.85,0.0,15.13,True,returned
ORD001370,CUST00935,2024-11-15,referral,tops,DE,45.77,0.0,45.77,False,completed
ORD001371,CUST03384,2024-11-27,meta,outerwear,FR,178.31,41.03,137.28,False,completed
ORD001372,CUST00812,2024-12-28,meta,bottoms,US,52.65,0.0,52.65,False,completed
ORD001373,CUST01160,2024-06-29,tiktok,footwear,US,93.58,0.0,93.58,False,completed
ORD001374,CUST01594,2024-08-30,google,tops,GB,65.42,0.0,9.81,True,returned
ORD001375,CUST03068,2024-10-25,tiktok,bottoms,US,76.12,11.75,64.37,False,completed
ORD001376,CUST01722,2024-09-04,tiktok,bottoms,FR,88.01,0.0,88.01,False,completed
ORD001377,CUST00738,2024-11-13,meta,accessories,GB,52.64,0.0,52.64,False,completed
ORD001378,CUST03516,2024-11-22,meta,tops,AU,55.82,12.67,-4.3,True,returned
ORD001379,CUST02539,2024-10-29,meta,outerwear,GB,112.55,14.1,98.45,False,completed
ORD001380,CUST02296,2024-11-19,google,bottoms,FR,65.86,0.0,65.86,False,completed
ORD001381,CUST03149,2024-12-04,meta,tops,DE,45.67,5.91,39.76,False,completed
ORD001382,CUST03375,2024-11-09,google,outerwear,GB,139.07,0.0,139.07,False,completed
ORD001383,CUST00045,2024-08-21,google,bottoms,GB,67.26,0.0,67.26,False,completed
ORD001384,CUST03053,2024-10-01,referral,bottoms,NL,91.58,0.0,91.58,False,completed
ORD001385,CUST02326,2024-06-27,organic,tops,GB,52.83,0.0,52.83,False,completed
ORD001386,CUST01778,2024-12-24,meta,tops,GB,59.5,8.97,50.53,False,completed
ORD001387,CUST02052,2024-08-12,meta,outerwear,GB,126.04,14.33,111.71,False,completed
ORD001388,CUST02975,2024-08-19,google,tops,GB,64.09,0.0,64.09,False,completed
ORD001389,CUST03422,2024-11-12,email,outerwear,NL,117.16,0.0,117.16,False,completed
ORD001390,CUST01073,2024-09-24,organic,bottoms,US,67.85,0.0,67.85,False,completed
ORD001391,CUST02602,2024-07-23,referral,outerwear,CA,124.19,0.0,124.19,False,completed
ORD001392,CUST03714,2024-11-12,meta,tops,AU,52.45,9.51,42.94,False,completed
ORD001393,CUST01849,2024-11-18,tiktok,accessories,US,35.18,0.0,35.18,False,completed
ORD001394,CUST02783,2024-10-28,google,accessories,NL,39.32,0.0,39.32,False,completed
ORD001395,CUST03692,2024-12-27,tiktok,tops,CA,59.73,9.31,50.42,False,completed
ORD001396,CUST02120,2024-10-26,meta,outerwear,GB,99.22,0.0,14.88,True,returned
ORD001397,CUST03787,2024-08-21,google,outerwear,US,106.56,0.0,106.56,False,completed
ORD001398,CUST01262,2024-09-28,meta,tops,DE,52.36,0.0,52.36,False,completed
ORD001399,CUST00084,2024-07-28,email,footwear,AU,98.16,0.0,98.16,False,completed
ORD001400,CUST01755,2024-09-23,organic,bottoms,GB,53.9,0.0,53.9,False,completed
ORD001401,CUST01820,2024-11-13,meta,footwear,US,114.63,19.77,-2.58,True,returned
ORD001402,CUST01803,2024-11-21,tiktok,tops,FR,65.43,0.0,65.43,False,completed
ORD001403,CUST03706,2024-02-29,meta,bottoms,US,59.05,13.77,45.28,False,completed
ORD001404,CUST01948,2024-09-11,meta,outerwear,US,170.51,0.0,170.51,False,completed
ORD001405,CUST01852,2024-08-20,meta,outerwear,GB,137.37,0.0,20.61,True,returned
ORD001406,CUST02770,2024-09-22,google,accessories,US,29.31,0.0,29.31,False,completed
ORD001407,CUST00841,2024-12-12,organic,bottoms,GB,67.84,0.0,67.84,False,completed
ORD001408,CUST02853,2024-10-10,meta,outerwear,US,179.37,0.0,179.37,False,completed
ORD001409,CUST01638,2024-09-12,tiktok,outerwear,US,126.23,13.04,113.19,False,completed
ORD001410,CUST02748,2024-09-20,email,bottoms,US,59.18,0.0,59.18,False,completed
ORD001411,CUST02845,2024-08-06,meta,tops,US,59.32,0.0,59.32,False,completed
ORD001412,CUST03133,2024-03-31,email,bottoms,GB,72.88,0.0,72.88,False,completed
ORD001413,CUST00122,2024-09-12,google,bottoms,US,61.71,0.0,9.26,True,returned
ORD001414,CUST00286,2024-11-23,tiktok,accessories,CA,44.18,0.0,44.18,False,completed
ORD001415,CUST00061,2024-07-25,meta,tops,GB,65.15,0.0,65.15,False,completed
ORD001416,CUST02085,2024-12-21,google,outerwear,GB,160.6,0.0,160.6,False,completed
ORD001417,CUST02198,2024-11-05,email,bottoms,GB,81.22,0.0,81.22,False,completed
ORD001418,CUST01323,2024-07-20,google,accessories,US,34.53,0.0,5.18,True,returned
ORD001419,CUST03021,2024-09-25,google,bottoms,GB,94.76,0.0,94.76,False,completed
ORD001420,CUST01075,2024-09-01,organic,bottoms,US,67.18,0.0,10.08,True,returned
ORD001421,CUST02941,2024-12-28,meta,bottoms,GB,101.59,0.0,15.24,True,returned
ORD001422,CUST02764,2024-10-10,meta,footwear,GB,93.78,0.0,93.78,False,completed
ORD001423,CUST00079,2024-09-15,referral,tops,FR,63.9,0.0,63.9,False,completed
ORD001424,CUST01715,2024-12-02,organic,tops,US,49.69,0.0,49.69,False,completed
ORD001425,CUST02527,2024-11-03,referral,accessories,GB,40.3,0.0,6.05,True,returned
ORD001426,CUST01059,2024-12-25,organic,bottoms,CA,101.85,0.0,101.85,False,completed
ORD001427,CUST02300,2024-11-01,tiktok,outerwear,GB,122.68,0.0,122.68,False,completed
ORD001428,CUST02857,2024-09-20,google,accessories,US,47.42,0.0,47.42,False,completed
ORD001429,CUST00309,2024-08-27,tiktok,outerwear,US,106.72,0.0,106.72,False,completed
ORD001430,CUST00023,2024-08-20,tiktok,outerwear,US,187.57,21.96,165.61,False,completed
ORD001431,CUST03617,2024-12-23,meta,outerwear,US,168.54,26.45,142.09,False,completed
ORD001432,CUST03486,2024-09-05,referral,accessories,AU,44.27,0.0,44.27,False,completed
ORD001433,CUST00582,2024-12-19,organic,bottoms,US,69.09,0.0,69.09,False,completed
ORD001434,CUST01839,2024-12-14,meta,tops,GB,53.13,0.0,53.13,False,completed
ORD001435,CUST01689,2024-11-16,meta,tops,FR,52.07,10.12,-2.31,True,returned
ORD001436,CUST00129,2024-12-13,email,outerwear,US,179.15,0.0,179.15,False,completed
ORD001437,CUST01861,2024-07-29,tiktok,bottoms,US,79.49,10.02,69.47,False,completed
ORD001438,CUST03565,2024-10-05,meta,accessories,AU,51.59,0.0,51.59,False,completed
ORD001439,CUST02706,2024-12-16,google,tops,GB,41.3,0.0,41.3,False,completed
ORD001440,CUST02374,2024-10-21,tiktok,footwear,NL,85.24,0.0,85.24,False,completed
ORD001441,CUST00364,2024-05-29,referral,bottoms,DE,52.11,0.0,52.11,False,completed
ORD001442,CUST02808,2024-10-07,google,outerwear,GB,180.92,0.0,180.92,False,completed
ORD001443,CUST00452,2024-10-12,meta,accessories,US,39.37,0.0,5.91,True,returned
ORD001444,CUST02173,2024-12-02,tiktok,accessories,GB,34.72,7.42,-2.21,True,returned
ORD001445,CUST00718,2024-11-07,organic,tops,FR,68.45,0.0,68.45,False,completed
ORD001446,CUST01104,2024-05-29,tiktok,bottoms,GB,82.93,11.44,71.49,False,completed
ORD001447,CUST02138,2024-10-21,organic,accessories,US,30.27,0.0,4.54,True,returned
ORD001448,CUST03058,2024-07-10,organic,accessories,GB,54.05,0.0,54.05,False,completed
ORD001449,CUST00665,2024-12-30,meta,accessories,GB,34.02,0.0,34.02,False,completed
ORD001450,CUST03794,2024-10-15,meta,footwear,AU,105.01,24.83,-9.08,True,returned
ORD001451,CUST02335,2024-10-28,meta,bottoms,GB,94.45,14.78,79.67,False,completed
ORD001452,CUST03118,2024-11-28,google,tops,CA,69.06,0.0,69.06,False,completed
ORD001453,CUST01538,2024-06-26,meta,tops,GB,63.53,9.73,53.8,False,completed
ORD001454,CUST02861,2024-12-09,meta,bottoms,DE,78.06,0.0,11.71,True,returned
ORD001455,CUST01801,2024-12-11,google,accessories,US,35.79,0.0,5.37,True,returned
ORD001456,CUST00996,2024-09-18,meta,accessories,GB,35.62,0.0,35.62,False,completed
ORD001457,CUST00602,2024-05-15,meta,bottoms,AU,89.28,0.0,89.28,False,completed
ORD001458,CUST02121,2024-09-10,meta,tops,GB,61.64,0.0,61.64,False,completed
ORD001459,CUST00521,2024-10-30,meta,bottoms,CA,71.82,0.0,71.82,False,completed
ORD001460,CUST02560,2024-12-20,referral,bottoms,US,82.44,0.0,82.44,False,completed
ORD001461,CUST02382,2024-10-15,google,outerwear,GB,142.52,0.0,142.52,False,completed
ORD001462,CUST03636,2024-08-09,meta,tops,US,37.82,0.0,5.67,True,returned
ORD001463,CUST01585,2024-09-26,meta,tops,FR,50.79,8.26,42.53,False,completed
ORD001464,CUST00298,2024-12-30,tiktok,bottoms,GB,100.43,23.49,76.94,False,completed
ORD001465,CUST01545,2024-10-28,email,footwear,US,137.43,0.0,137.43,False,completed
ORD001466,CUST02693,2024-07-16,google,outerwear,GB,166.77,0.0,166.77,False,completed
ORD001467,CUST03007,2024-12-14,meta,tops,US,47.54,0.0,47.54,False,completed
ORD001468,CUST01638,2024-12-24,tiktok,bottoms,US,88.93,21.12,67.81,False,completed
ORD001469,CUST01777,2024-11-09,tiktok,bottoms,GB,64.85,15.7,49.15,False,completed
ORD001470,CUST03308,2024-11-01,meta,accessories,AU,50.77,9.1,-1.48,True,returned
ORD001471,CUST00777,2024-12-25,google,outerwear,GB,110.86,0.0,16.63,True,returned
ORD001472,CUST00041,2024-03-01,tiktok,tops,NL,38.39,0.0,38.39,False,completed
ORD001473,CUST02697,2024-11-05,meta,footwear,US,82.57,0.0,82.57,False,completed
ORD001474,CUST00276,2024-11-20,email,bottoms,GB,85.91,0.0,85.91,False,completed
ORD001475,CUST00139,2024-12-06,email,tops,GB,69.69,0.0,69.69,False,completed
ORD001476,CUST01231,2024-05-02,google,tops,FR,54.6,0.0,54.6,False,completed
ORD001477,CUST01317,2024-10-10,tiktok,footwear,GB,132.74,25.48,107.26,False,completed
ORD001478,CUST01781,2024-09-06,google,accessories,US,38.74,0.0,38.74,False,completed
ORD001479,CUST03220,2024-12-11,google,footwear,GB,81.75,0.0,81.75,False,completed
ORD001480,CUST01350,2024-12-11,email,footwear,GB,118.73,0.0,17.81,True,returned
ORD001481,CUST00749,2024-12-10,google,bottoms,US,64.07,0.0,64.07,False,completed
ORD001482,CUST01985,2024-09-22,meta,bottoms,FR,101.01,0.0,15.15,True,returned
ORD001483,CUST02289,2024-12-06,organic,tops,AU,69.76,0.0,69.76,False,completed
ORD001484,CUST03389,2024-12-23,meta,bottoms,FR,102.58,0.0,102.58,False,completed
ORD001485,CUST03512,2024-07-21,meta,bottoms,GB,58.85,0.0,8.83,True,returned
ORD001486,CUST01493,2024-11-22,tiktok,outerwear,US,96.27,23.15,73.12,False,completed
ORD001487,CUST01764,2024-10-13,meta,footwear,GB,83.01,0.0,83.01,False,completed
ORD001488,CUST02630,2024-10-12,meta,accessories,US,28.19,0.0,4.23,True,returned
ORD001489,CUST02011,2024-11-07,meta,tops,CA,41.88,5.41,0.87,True,returned
ORD001490,CUST02706,2024-09-17,google,bottoms,GB,73.04,0.0,10.96,True,returned
ORD001491,CUST02033,2024-10-14,meta,bottoms,GB,85.4,0.0,12.81,True,returned
ORD001492,CUST01433,2024-10-09,organic,tops,FR,39.1,0.0,39.1,False,completed
ORD001493,CUST02717,2024-09-11,email,footwear,US,82.56,0.0,82.56,False,completed
ORD001494,CUST02548,2024-12-21,meta,accessories,FR,44.73,7.72,-1.01,True,returned
ORD001495,CUST00861,2024-07-27,referral,tops,US,46.74,0.0,46.74,False,completed
ORD001496,CUST01204,2024-10-16,google,tops,US,52.15,0.0,52.15,False,completed
ORD001497,CUST00001,2024-10-27,meta,bottoms,DE,53.33,0.0,53.33,False,completed
ORD001498,CUST03548,2024-02-20,google,accessories,DE,36.83,0.0,5.52,True,returned
ORD001499,CUST03625,2024-09-26,meta,outerwear,FR,141.16,0.0,141.16,False,completed
ORD001500,CUST02492,2024-06-28,meta,accessories,DE,45.64,0.0,45.64,False,completed
ORD001501,CUST03496,2024-11-15,meta,tops,US,61.02,11.03,49.99,False,completed
ORD001502,CUST01422,2024-02-08,google,tops,GB,49.81,0.0,49.81,False,completed
ORD001503,CUST00152,2024-12-24,meta,accessories,GB,43.63,6.63,37.0,False,completed
ORD001504,CUST03040,2024-07-15,meta,outerwear,NL,173.55,0.0,173.55,False,completed
ORD001505,CUST01068,2024-07-31,organic,outerwear,GB,155.44,0.0,155.44,False,completed
ORD001506,CUST01020,2024-12-07,google,outerwear,GB,184.5,0.0,27.68,True,returned
ORD001507,CUST02015,2024-12-21,email,tops,US,46.26,0.0,46.26,False,completed
ORD001508,CUST03655,2024-06-15,tiktok,outerwear,GB,126.62,0.0,126.62,False,completed
ORD001509,CUST00076,2024-11-19,google,tops,US,69.23,0.0,69.23,False,completed
ORD001510,CUST00613,2024-08-24,meta,tops,US,55.43,0.0,55.43,False,completed
ORD001511,CUST01613,2024-11-27,tiktok,tops,DE,69.83,10.88,58.95,False,completed
ORD001512,CUST03362,2024-12-05,google,outerwear,GB,161.71,0.0,161.71,False,completed
ORD001513,CUST02841,2024-08-17,meta,outerwear,US,147.28,18.21,3.88,True,returned
ORD001514,CUST02859,2024-08-13,meta,tops,FR,68.45,13.01,-2.74,True,returned
ORD001515,CUST03552,2024-07-29,meta,outerwear,GB,128.88,30.92,97.96,False,completed
ORD001516,CUST02478,2024-11-25,meta,tops,CA,66.6,0.0,66.6,False,completed
ORD001517,CUST00219,2024-12-08,meta,accessories,US,40.1,0.0,6.02,True,returned
ORD001518,CUST02479,2024-08-25,tiktok,bottoms,DE,102.38,20.67,81.71,False,completed
ORD001519,CUST00482,2024-10-27,organic,outerwear,US,104.9,0.0,104.9,False,completed
ORD001520,CUST03369,2024-12-26,meta,outerwear,GB,189.99,24.69,165.3,False,completed
ORD001521,CUST03507,2024-12-04,meta,accessories,NL,38.6,0.0,5.79,True,returned
ORD001522,CUST02268,2024-10-22,meta,outerwear,US,128.92,25.62,103.3,False,completed
ORD001523,CUST00457,2024-12-16,meta,outerwear,AU,99.11,0.0,99.11,False,completed
ORD001524,CUST02754,2024-11-15,organic,tops,GB,47.29,0.0,47.29,False,completed
ORD001525,CUST01927,2024-12-20,meta,tops,US,53.19,0.0,7.98,True,returned
ORD001526,CUST01214,2024-12-10,meta,outerwear,GB,188.02,0.0,28.2,True,returned
ORD001527,CUST03653,2024-10-27,meta,accessories,GB,53.72,11.42,42.3,False,completed
ORD001528,CUST01185,2024-12-03,tiktok,outerwear,AU,175.0,0.0,175.0,False,completed
ORD001529,CUST02362,2024-08-19,organic,bottoms,AU,93.22,0.0,93.22,False,completed
ORD001530,CUST01672,2024-03-10,meta,accessories,US,33.03,0.0,33.03,False,completed
ORD001531,CUST01540,2024-07-13,google,bottoms,AU,102.76,0.0,15.41,True,returned
ORD001532,CUST01575,2024-07-09,meta,outerwear,DE,124.92,0.0,18.74,True,returned
ORD001533,CUST02276,2024-11-28,organic,tops,US,68.65,0.0,68.65,False,completed
ORD001534,CUST00199,2024-08-18,organic,footwear,US,75.73,0.0,75.73,False,completed
ORD001535,CUST01623,2024-10-27,meta,tops,US,65.85,11.83,54.02,False,completed
ORD001536,CUST02626,2024-08-27,organic,outerwear,US,137.18,0.0,137.18,False,completed
ORD001537,CUST02556,2024-11-18,google,outerwear,GB,97.05,0.0,97.05,False,completed
ORD001538,CUST00180,2024-10-31,meta,tops,US,41.94,4.38,37.56,False,completed
ORD001539,CUST01495,2024-11-27,google,tops,CA,45.44,0.0,45.44,False,completed
ORD001540,CUST00820,2024-12-25,tiktok,footwear,US,126.5,0.0,126.5,False,completed
ORD001541,CUST01502,2024-05-25,google,accessories,US,44.09,0.0,44.09,False,completed
ORD001542,CUST01608,2024-08-13,tiktok,tops,GB,61.8,15.14,46.66,False,completed
ORD001543,CUST01429,2024-10-31,google,footwear,GB,119.63,0.0,119.63,False,completed
ORD001544,CUST01120,2024-12-11,organic,outerwear,US,109.16,0.0,109.16,False,completed
ORD001545,CUST03061,2024-08-05,google,footwear,GB,92.27,0.0,92.27,False,completed
ORD001546,CUST01350,2024-07-10,email,bottoms,GB,58.47,0.0,8.77,True,returned
ORD001547,CUST02299,2024-02-24,google,outerwear,CA,153.14,0.0,153.14,False,completed
ORD001548,CUST01436,2024-10-05,meta,tops,US,67.91,0.0,67.91,False,completed
ORD001549,CUST01631,2024-08-07,meta,tops,GB,42.04,4.98,37.06,False,completed
ORD001550,CUST02526,2024-10-21,organic,tops,CA,61.18,0.0,61.18,False,completed
ORD001551,CUST00962,2024-12-19,tiktok,tops,AU,51.12,0.0,7.67,True,returned
ORD001552,CUST00125,2024-12-11,google,tops,GB,52.16,0.0,52.16,False,completed
ORD001553,CUST03104,2024-10-29,meta,footwear,GB,101.24,25.22,-10.03,True,returned
ORD001554,CUST01500,2024-12-03,email,bottoms,NL,55.69,0.0,55.69,False,completed
ORD001555,CUST02789,2024-08-02,google,tops,GB,44.29,0.0,44.29,False,completed
ORD001556,CUST00370,2024-12-04,google,bottoms,GB,56.88,0.0,56.88,False,completed
ORD001557,CUST01421,2024-11-29,google,bottoms,GB,55.22,0.0,8.28,True,returned
ORD001558,CUST01048,2024-08-17,organic,tops,GB,44.83,0.0,44.83,False,completed
ORD001559,CUST01812,2024-10-21,email,tops,FR,61.55,0.0,61.55,False,completed
ORD001560,CUST02998,2024-12-24,meta,bottoms,US,57.05,0.0,57.05,False,completed
ORD001561,CUST03760,2024-12-09,tiktok,outerwear,FR,126.65,0.0,126.65,False,completed
ORD001562,CUST03012,2024-03-04,google,accessories,AU,54.11,0.0,54.11,False,completed
ORD001563,CUST02178,2024-06-26,meta,bottoms,US,90.67,0.0,13.6,True,returned
ORD001564,CUST02379,2024-05-14,meta,bottoms,GB,72.19,16.76,-5.93,True,returned
ORD001565,CUST02923,2024-12-25,organic,bottoms,GB,84.61,0.0,84.61,False,completed
ORD001566,CUST01622,2024-12-16,email,footwear,US,98.95,0.0,98.95,False,completed
ORD001567,CUST03163,2024-09-23,meta,footwear,GB,143.56,0.0,143.56,False,completed
ORD001568,CUST03283,2024-10-21,organic,tops,GB,45.55,0.0,45.55,False,completed
ORD001569,CUST03301,2024-09-22,meta,outerwear,FR,111.74,15.23,96.51,False,completed
ORD001570,CUST00777,2024-04-28,google,outerwear,GB,153.96,0.0,153.96,False,completed
ORD001571,CUST03221,2024-09-21,google,tops,AU,71.94,0.0,71.94,False,completed
ORD001572,CUST01062,2024-05-23,meta,tops,DE,56.18,7.0,1.43,True,returned
ORD001573,CUST01618,2024-12-14,meta,accessories,GB,40.89,0.0,40.89,False,completed
ORD001574,CUST00766,2024-05-20,meta,tops,CA,53.04,0.0,7.96,True,returned
ORD001575,CUST00654,2024-04-13,organic,outerwear,GB,179.28,0.0,179.28,False,completed
ORD001576,CUST00192,2024-07-19,email,tops,GB,42.56,0.0,42.56,False,completed
ORD001577,CUST01030,2024-12-17,organic,footwear,CA,76.7,0.0,76.7,False,completed
ORD001578,CUST00934,2024-08-01,organic,bottoms,GB,67.25,0.0,67.25,False,completed
ORD001579,CUST01217,2024-12-18,meta,outerwear,GB,154.05,0.0,154.05,False,completed
ORD001580,CUST00038,2024-12-26,organic,outerwear,GB,127.81,0.0,127.81,False,completed
ORD001581,CUST00345,2024-10-23,meta,accessories,FR,47.32,11.23,-4.13,True,returned
ORD001582,CUST01813,2024-08-24,tiktok,bottoms,US,87.87,21.43,66.44,False,completed
ORD001583,CUST00510,2024-09-15,google,tops,US,65.96,0.0,65.96,False,completed
ORD001584,CUST01008,2024-06-10,organic,outerwear,GB,113.69,0.0,113.69,False,completed
ORD001585,CUST02562,2024-11-21,email,accessories,US,53.58,0.0,53.58,False,completed
ORD001586,CUST01915,2024-08-29,tiktok,tops,DE,69.81,0.0,69.81,False,completed
ORD001587,CUST02867,2024-02-28,meta,footwear,US,100.93,0.0,15.14,True,returned
ORD001588,CUST03791,2024-09-08,organic,tops,US,56.11,0.0,8.42,True,returned
ORD001589,CUST01551,2024-05-18,meta,bottoms,DE,68.29,0.0,68.29,False,completed
ORD001590,CUST00555,2024-11-27,meta,tops,AU,62.21,0.0,9.33,True,returned
ORD001591,CUST02901,2024-11-06,meta,outerwear,GB,108.7,21.44,87.26,False,completed
ORD001592,CUST01780,2024-10-08,google,accessories,DE,38.27,0.0,38.27,False,completed
ORD001593,CUST01858,2024-11-09,google,tops,US,56.49,0.0,8.47,True,returned
ORD001594,CUST03793,2024-12-11,google,accessories,GB,28.39,0.0,4.26,True,returned
ORD001595,CUST02895,2024-08-23,meta,tops,NL,54.3,0.0,54.3,False,completed
ORD001596,CUST03252,2024-12-29,google,footwear,DE,135.58,0.0,135.58,False,completed
ORD001597,CUST01687,2024-07-10,tiktok,tops,FR,52.12,0.0,52.12,False,completed
ORD001598,CUST02402,2024-04-24,organic,tops,GB,69.31,0.0,69.31,False,completed
ORD001599,CUST02864,2024-12-26,google,outerwear,US,167.86,0.0,167.86,False,completed
ORD001600,CUST02901,2024-11-04,meta,accessories,GB,44.75,0.0,6.71,True,returned
ORD001601,CUST02893,2024-11-26,email,bottoms,CA,82.64,0.0,82.64,False,completed
ORD001602,CUST01291,2024-12-12,organic,bottoms,NL,97.07,0.0,97.07,False,completed
ORD001603,CUST03279,2024-12-18,organic,tops,DE,65.65,0.0,65.65,False,completed
ORD001604,CUST01788,2024-12-13,google,tops,GB,40.74,0.0,40.74,False,completed
ORD001605,CUST02419,2024-09-20,meta,accessories,GB,30.84,0.0,4.63,True,returned
ORD001606,CUST02400,2024-12-13,tiktok,accessories,US,30.09,5.79,24.3,False,completed
ORD001607,CUST02304,2024-10-15,organic,tops,GB,36.59,0.0,36.59,False,completed
ORD001608,CUST00748,2024-11-21,google,bottoms,US,90.55,0.0,90.55,False,completed
ORD001609,CUST03587,2024-07-25,google,tops,US,42.95,0.0,42.95,False,completed
ORD001610,CUST02176,2024-10-08,tiktok,footwear,AU,139.61,0.0,139.61,False,completed
ORD001611,CUST02610,2024-10-31,organic,bottoms,US,89.19,0.0,89.19,False,completed
ORD001612,CUST02852,2024-12-26,meta,tops,DE,54.48,13.34,41.14,False,completed
ORD001613,CUST00840,2024-11-12,meta,bottoms,NL,80.39,14.63,65.76,False,completed
ORD001614,CUST03473,2024-05-01,organic,tops,GB,54.8,0.0,54.8,False,completed
ORD001615,CUST00316,2024-12-29,google,tops,GB,62.04,0.0,62.04,False,completed
ORD001616,CUST01516,2024-11-29,email,bottoms,US,90.87,0.0,90.87,False,completed
ORD001617,CUST02198,2024-11-16,email,bottoms,GB,91.16,0.0,91.16,False,completed
ORD001618,CUST01755,2024-12-12,organic,outerwear,GB,150.47,0.0,150.47,False,completed
ORD001619,CUST00790,2024-12-03,meta,footwear,NL,133.65,17.4,116.25,False,completed
ORD001620,CUST03294,2024-06-04,organic,tops,GB,55.55,0.0,55.55,False,completed
ORD001621,CUST00577,2024-12-01,organic,tops,NL,50.43,0.0,7.56,True,returned
ORD001622,CUST01715,2024-11-20,organic,bottoms,US,68.57,0.0,68.57,False,completed
ORD001623,CUST02075,2024-10-15,email,footwear,GB,95.8,0.0,95.8,False,completed
ORD001624,CUST02142,2024-11-09,google,bottoms,GB,91.08,0.0,91.08,False,completed
ORD001625,CUST02022,2024-06-10,google,tops,DE,70.78,0.0,70.78,False,completed
ORD001626,CUST01766,2024-09-27,referral,tops,US,37.88,0.0,37.88,False,completed
ORD001627,CUST01383,2024-10-04,tiktok,accessories,US,39.62,8.02,31.6,False,completed
ORD001628,CUST01464,2024-10-09,meta,bottoms,US,70.35,16.45,53.9,False,completed
ORD001629,CUST03530,2024-08-10,tiktok,tops,FR,63.71,0.0,63.71,False,completed
ORD001630,CUST01213,2024-06-03,meta,tops,DE,66.53,0.0,9.98,True,returned
ORD001631,CUST03737,2024-09-20,tiktok,footwear,AU,73.22,0.0,73.22,False,completed
ORD001632,CUST03362,2024-11-28,google,accessories,GB,48.45,0.0,48.45,False,completed
ORD001633,CUST01005,2024-06-16,meta,tops,GB,67.75,0.0,10.16,True,returned
ORD001634,CUST00631,2024-09-09,meta,bottoms,FR,73.38,0.0,11.01,True,returned
ORD001635,CUST01364,2024-11-14,google,tops,DE,58.01,0.0,58.01,False,completed
ORD001636,CUST00125,2024-12-27,google,accessories,GB,35.78,0.0,5.37,True,returned
ORD001637,CUST01103,2024-12-30,google,tops,FR,63.73,0.0,63.73,False,completed
ORD001638,CUST03374,2024-12-04,meta,outerwear,US,179.33,0.0,179.33,False,completed
ORD001639,CUST03595,2024-10-19,organic,tops,US,45.82,0.0,45.82,False,completed
ORD001640,CUST02275,2024-07-29,referral,tops,DE,49.05,0.0,49.05,False,completed
ORD001641,CUST02158,2024-06-17,meta,tops,GB,68.92,14.85,54.07,False,completed
ORD001642,CUST03080,2024-12-27,google,tops,US,54.34,0.0,54.34,False,completed
ORD001643,CUST02348,2024-10-12,meta,bottoms,DE,85.24,8.76,4.03,True,returned
ORD001644,CUST01380,2024-08-28,meta,accessories,GB,49.32,0.0,7.4,True,returned
ORD001645,CUST01771,2024-05-01,tiktok,tops,AU,58.21,0.0,58.21,False,completed
ORD001646,CUST03313,2024-08-10,referral,accessories,GB,55.14,0.0,55.14,False,completed
ORD001647,CUST02173,2024-12-25,tiktok,footwear,GB,82.07,0.0,82.07,False,completed
ORD001648,CUST03568,2024-04-04,google,bottoms,GB,95.91,0.0,95.91,False,completed
