order_id,customer_id,order_date,channel,category,country,gross_revenue,discount,net_revenue,returned,status
ORD001428,CUST00995,2024-05-15,organic,tops,NL,42.95,0.0,42.95,False,completed
ORD001429,CUST00996,2024-07-26,organic,footwear,CA,93.61,0.0,93.61,False,completed
ORD001430,CUST00997,2024-05-15,organic,bottoms,NL,89.19,0.0,89.19,False,completed
ORD001431,CUST00997,2024-12-09,organic,bottoms,NL,96.06,0.0,96.06,False,completed
ORD001432,CUST00997,2024-10-04,organic,tops,NL,70.75,0.0,70.75,False,completed
ORD001433,CUST00998,2024-10-20,organic,outerwear,US,101.55,0.0,101.55,False,completed
ORD001434,CUST00999,2024-07-14,email,tops,GB,54.8,0.0,54.8,False,completed
ORD001435,CUST00999,2024-04-22,email,footwear,GB,86.39,0.0,86.39,False,completed
ORD001436,CUST00999,2024-11-02,email,outerwear,GB,134.48,0.0,134.48,False,completed
ORD001437,CUST01000,2024-11-17,email,bottoms,GB,97.23,0.0,97.23,False,completed
ORD001438,CUST01000,2024-04-08,email,accessories,GB,37.09,0.0,37.09,False,completed
ORD001439,CUST01000,2024-09-18,email,outerwear,GB,150.47,0.0,150.47,False,completed
ORD001440,CUST01001,2024-12-13,email,bottoms,GB,102.5,0.0,102.5,False,completed
ORD001441,CUST01002,2024-09-11,email,tops,US,50.22,0.0,50.22,False,completed
ORD001442,CUST01002,2024-10-19,email,tops,US,67.68,0.0,67.68,False,completed
ORD001443,CUST01003,2024-05-02,email,tops,US,51.07,0.0,51.07,False,completed
ORD001444,CUST01004,2024-08-27,email,outerwear,GB,135.01,0.0,135.01,False,completed
ORD001445,CUST01005,2024-09-27,email,footwear,US,95.22,0.0,95.22,False,completed
ORD001446,CUST01006,2024-10-01,email,bottoms,NL,103.54,0.0,103.54,False,completed
ORD001447,CUST01007,2024-07-10,email,tops,US,37.88,0.0,37.88,False,completed
ORD001448,CUST01008,2024-08-13,email,accessories,US,51.96,0.0,51.96,False,completed
ORD001449,CUST01009,2024-04-26,email,bottoms,US,70.35,0.0,70.35,False,completed
ORD001450,CUST01010,2024-06-28,email,accessories,US,35.28,0.0,35.28,False,completed
ORD001451,CUST01011,2024-09-02,email,footwear,DE,72.36,0.0,72.36,False,completed
ORD001452,CUST01012,2024-05-29,email,bottoms,NL,99.43,0.0,99.43,False,completed
ORD001453,CUST01012,2024-03-18,email,bottoms,NL,64.14,0.0,64.14,False,completed
ORD001454,CUST01013,2024-04-04,email,outerwear,US,139.45,0.0,139.45,False,completed
ORD001455,CUST01014,2024-04-07,email,accessories,GB,36.35,0.0,36.35,False,completed
ORD001456,CUST01015,2024-06-02,email,bottoms,NL,73.38,0.0,73.38,False,completed
ORD001457,CUST01016,2024-07-21,email,outerwear,US,147.89,0.0,147.89,False,completed
ORD001458,CUST01016,2024-06-08,email,tops,US,57.91,0.0,57.91,False,completed
ORD001459,CUST01017,2024-06-03,email,tops,GB,56.82,0.0,56.82,False,completed
ORD001460,CUST01017,2024-08-28,email,outerwear,GB,175.07,0.0,175.07,False,completed
ORD001461,CUST01018,2024-11-07,email,accessories,US,31.78,0.0,31.78,False,completed
ORD001462,CUST01019,2024-10-20,email,tops,DE,43.55,0.0,43.55,False,completed
ORD001463,CUST01019,2024-07-01,email,bottoms,DE,67.54,0.0,67.54,False,completed
ORD001464,CUST01019,2024-09-15,email,tops,DE,63.13,0.0,63.13,False,completed
ORD001465,CUST01020,2024-07-14,email,footwear,US,142.11,0.0,21.32,True,returned
ORD001466,CUST01020,2024-07-23,email,bottoms,US,85.24,0.0,85.24,False,completed
ORD001467,CUST01021,2024-03-28,email,accessories,DE,44.37,0.0,44.37,False,completed
ORD001468,CUST01022,2024-05-06,email,outerwear,AU,137.49,0.0,137.49,False,completed
ORD001469,CUST01023,2024-07-10,email,tops,US,67.39,0.0,67.39,False,completed
ORD001470,CUST01024,2024-04-23,email,bottoms,FR,79.58,0.0,79.58,False,completed
ORD001471,CUST01024,2024-05-13,email,bottoms,FR,66.58,0.0,66.58,False,completed
ORD001472,CUST01025,2024-06-09,email,accessories,FR,32.3,0.0,32.3,False,completed
ORD001473,CUST01026,2024-08-26,email,outerwear,US,141.23,0.0,141.23,False,completed
ORD001474,CUST01027,2024-11-04,email,bottoms,CA,101.33,0.0,101.33,False,completed
ORD001475,CUST01028,2024-09-01,referral,outerwear,DE,191.37,0.0,191.37,False,completed
ORD001476,CUST01029,2024-05-29,referral,tops,US,54.79,0.0,54.79,False,completed
ORD001477,CUST01029,2024-11-02,referral,bottoms,US,85.35,0.0,85.35,False,completed
ORD001478,CUST01030,2024-06-20,referral,tops,GB,51.13,0.0,51.13,False,completed
ORD001479,CUST01030,2024-12-27,referral,tops,GB,70.96,0.0,70.96,False,completed
ORD001480,CUST01031,2024-08-04,referral,outerwear,FR,132.17,0.0,132.17,False,completed
ORD001481,CUST01031,2024-07-03,referral,tops,FR,51.12,0.0,51.12,False,completed
ORD001482,CUST01032,2024-05-28,referral,tops,US,71.36,0.0,71.36,False,completed
ORD001483,CUST01032,2024-03-08,referral,bottoms,US,61.45,0.0,61.45,False,completed
ORD001484,CUST01032,2024-11-18,referral,footwear,US,137.86,0.0,137.86,False,completed
ORD001485,CUST01033,2024-09-26,referral,footwear,FR,129.47,0.0,129.47,False,completed
ORD001486,CUST01034,2024-05-27,referral,tops,US,41.28,0.0,41.28,False,completed
ORD001487,CUST01035,2024-07-22,referral,outerwear,GB,135.77,0.0,135.77,False,completed
ORD001488,CUST01036,2024-09-09,referral,footwear,GB,88.96,0.0,88.96,False,completed
ORD001489,CUST01036,2024-05-25,referral,tops,GB,53.06,0.0,53.06,False,completed
ORD001490,CUST01037,2024-10-30,referral,tops,US,41.45,0.0,41.45,False,completed
ORD001491,CUST01038,2024-11-07,referral,tops,GB,61.5,0.0,61.5,False,completed
ORD001492,CUST01039,2024-07-24,referral,accessories,US,52.44,0.0,52.44,False,completed
ORD001493,CUST01039,2024-11-22,referral,outerwear,US,101.34,0.0,101.34,False,completed
ORD001494,CUST01039,2024-07-10,referral,accessories,US,55.56,0.0,55.56,False,completed
ORD001495,CUST01040,2024-05-23,meta,outerwear,GB,138.74,26.22,112.52,False,completed
ORD001496,CUST01040,2024-05-26,meta,footwear,GB,135.25,0.0,135.25,False,completed
ORD001497,CUST01041,2024-10-17,meta,outerwear,US,140.43,0.0,21.06,True,returned
ORD001498,CUST01042,2024-11-28,meta,tops,DE,56.92,0.0,56.92,False,completed
ORD001499,CUST01043,2024-12-11,meta,bottoms,DE,73.06,0.0,73.06,False,completed
ORD001500,CUST01043,2024-11-11,meta,bottoms,DE,73.37,0.0,73.37,False,completed
ORD001501,CUST01044,2024-12-27,meta,bottoms,CA,56.12,6.53,1.89,True,returned
ORD001502,CUST01044,2024-05-19,meta,footwear,CA,128.62,0.0,128.62,False,completed
ORD001503,CUST01044,2024-08-12,meta,outerwear,CA,148.53,35.54,112.99,False,completed
ORD001504,CUST01045,2024-11-13,meta,bottoms,DE,72.12,0.0,72.12,False,completed
ORD001505,CUST01046,2024-06-19,meta,accessories,GB,28.74,4.61,24.13,False,completed
ORD001506,CUST01047,2024-11-21,meta,tops,NL,40.26,6.93,33.33,False,completed
ORD001507,CUST01047,2024-05-30,meta,outerwear,NL,109.82,0.0,109.82,False,completed
ORD001508,CUST01048,2024-11-12,meta,outerwear,NL,177.56,0.0,177.56,False,completed
ORD001509,CUST01049,2024-05-04,meta,tops,CA,47.38,8.37,39.01,False,completed
ORD001510,CUST01050,2024-10-29,meta,accessories,US,52.22,8.0,44.22,False,completed
ORD001511,CUST01051,2024-10-29,meta,bottoms,NL,90.47,0.0,90.47,False,completed
ORD001512,CUST01052,2024-07-06,meta,tops,GB,47.85,0.0,47.85,False,completed
ORD001513,CUST01052,2024-08-14,meta,bottoms,GB,99.06,0.0,99.06,False,completed
ORD001514,CUST01053,2024-12-23,meta,outerwear,GB,180.21,40.25,-13.22,True,returned
ORD001515,CUST01054,2024-08-15,meta,bottoms,NL,78.47,0.0,11.77,True,returned
ORD001516,CUST01055,2024-08-24,meta,accessories,FR,54.63,0.0,54.63,False,completed
ORD001517,CUST01056,2024-07-19,meta,footwear,CA,129.12,23.29,105.83,False,completed
ORD001518,CUST01056,2024-10-11,meta,tops,CA,58.6,0.0,58.6,False,completed
ORD001519,CUST01057,2024-05-10,meta,outerwear,FR,151.95,0.0,151.95,False,completed
ORD001520,CUST01058,2024-11-17,meta,tops,AU,67.77,0.0,10.17,True,returned
ORD001521,CUST01059,2024-12-23,meta,tops,GB,51.35,8.78,-1.08,True,returned
ORD001522,CUST01059,2024-08-15,meta,tops,GB,63.41,0.0,9.51,True,returned
ORD001523,CUST01060,2024-10-01,meta,footwear,US,130.64,15.7,3.9,True,returned
ORD001524,CUST01060,2024-08-21,meta,bottoms,US,91.44,10.78,80.66,False,completed
ORD001525,CUST01061,2024-10-22,meta,bottoms,FR,88.73,0.0,13.31,True,returned
ORD001526,CUST01062,2024-10-05,meta,tops,US,54.33,0.0,54.33,False,completed
ORD001527,CUST01062,2024-07-07,meta,outerwear,US,109.12,16.94,92.18,False,completed
ORD001528,CUST01063,2024-08-09,meta,outerwear,GB,191.61,21.76,6.98,True,returned
ORD001529,CUST01063,2024-09-04,meta,tops,GB,48.49,0.0,48.49,False,completed
ORD001530,CUST01064,2024-09-18,meta,tops,DE,52.8,8.32,-0.4,True,returned
ORD001531,CUST01065,2024-07-11,meta,bottoms,US,89.81,0.0,89.81,False,completed
ORD001532,CUST01066,2024-08-12,meta,outerwear,GB,184.47,0.0,184.47,False,completed
ORD001533,CUST01067,2024-12-20,meta,tops,GB,38.29,4.76,0.98,True,returned
ORD001534,CUST01067,2024-07-01,meta,tops,GB,59.92,0.0,59.92,False,completed
ORD001535,CUST01067,2024-08-17,meta,accessories,GB,30.77,4.34,26.43,False,completed
ORD001536,CUST01068,2024-05-17,meta,outerwear,DE,120.49,0.0,120.49,False,completed
ORD001537,CUST01069,2024-08-01,meta,tops,AU,71.86,0.0,71.86,False,completed
ORD001538,CUST01069,2024-05-30,meta,bottoms,AU,67.01,8.72,58.29,False,completed
ORD001539,CUST01070,2024-06-09,meta,bottoms,GB,96.34,0.0,96.34,False,completed
ORD001540,CUST01070,2024-04-23,meta,outerwear,GB,158.0,0.0,158.0,False,completed
ORD001541,CUST01070,2024-05-27,meta,outerwear,GB,114.11,0.0,114.11,False,completed
ORD001542,CUST01071,2024-09-11,meta,footwear,GB,101.8,25.41,76.39,False,completed
ORD001543,CUST01072,2024-07-08,meta,tops,NL,65.21,14.83,50.38,False,completed
ORD001544,CUST01072,2024-05-25,meta,tops,NL,61.16,0.0,9.17,True,returned
ORD001545,CUST01073,2024-04-29,meta,accessories,FR,33.85,4.51,29.34,False,completed
ORD001546,CUST01074,2024-09-10,meta,outerwear,US,97.55,0.0,97.55,False,completed
ORD001547,CUST01075,2024-06-21,meta,outerwear,AU,122.5,12.74,109.76,False,completed
ORD001548,CUST01076,2024-07-28,meta,accessories,GB,37.81,0.0,37.81,False,completed
ORD001549,CUST01077,2024-10-05,meta,accessories,GB,31.92,0.0,31.92,False,completed
ORD001550,CUST01077,2024-06-01,meta,bottoms,GB,64.81,7.13,57.68,False,completed
ORD001551,CUST01077,2024-12-03,meta,accessories,GB,37.99,7.29,30.7,False,completed
ORD001552,CUST01078,2024-11-15,meta,accessories,US,45.9,10.45,35.45,False,completed
ORD001553,CUST01079,2024-05-29,meta,tops,NL,37.62,0.0,5.64,True,returned
ORD001554,CUST01080,2024-11-23,meta,bottoms,GB,102.59,11.24,91.35,False,completed
ORD001555,CUST01080,2024-07-14,meta,accessories,GB,49.89,10.1,-2.62,True,returned
ORD001556,CUST01081,2024-09-25,meta,bottoms,CA,61.39,6.15,55.24,False,completed
ORD001557,CUST01081,2024-10-22,meta,accessories,CA,54.79,0.0,8.22,True,returned
ORD001558,CUST01082,2024-05-18,meta,bottoms,DE,77.07,11.84,65.23,False,completed
ORD001559,CUST01083,2024-11-25,meta,bottoms,US,78.89,8.64,70.25,False,completed
ORD001560,CUST01084,2024-04-19,meta,tops,US,56.99,11.26,-2.71,True,returned
ORD001561,CUST01084,2024-09-28,meta,tops,US,43.0,0.0,43.0,False,completed
ORD001562,CUST01085,2024-05-03,meta,tops,US,61.08,8.97,52.11,False,completed
ORD001563,CUST01086,2024-08-18,meta,tops,US,38.34,0.0,5.75,True,returned
ORD001564,CUST01087,2024-12-19,meta,tops,GB,64.81,0.0,64.81,False,completed
ORD001565,CUST01088,2024-05-18,meta,tops,US,60.17,8.74,51.43,False,completed
ORD001566,CUST01089,2024-10-11,meta,accessories,AU,39.38,0.0,39.38,False,completed
ORD001567,CUST01090,2024-10-05,meta,accessories,GB,46.38,0.0,6.96,True,returned
ORD001568,CUST01091,2024-08-08,meta,tops,DE,62.75,8.01,1.4,True,returned
ORD001569,CUST01092,2024-10-26,meta,bottoms,FR,69.43,0.0,69.43,False,completed
ORD001570,CUST01093,2024-04-26,meta,outerwear,GB,183.89,21.03,6.55,True,returned
ORD001571,CUST01093,2024-08-09,meta,accessories,GB,28.76,4.24,24.52,False,completed
ORD001572,CUST01093,2024-07-27,meta,bottoms,GB,82.62,18.92,-6.53,True,returned
ORD001573,CUST01094,2024-07-29,meta,tops,FR,62.65,7.55,1.85,True,returned
ORD001574,CUST01095,2024-08-23,meta,tops,US,71.18,0.0,10.68,True,returned
ORD001575,CUST01096,2024-09-17,meta,tops,GB,36.99,0.0,36.99,False,completed
ORD001576,CUST01097,2024-05-19,meta,tops,GB,43.48,8.1,35.38,False,completed
ORD001577,CUST01097,2024-07-03,meta,tops,GB,42.28,10.4,-4.06,True,returned
ORD001578,CUST01098,2024-06-03,meta,tops,GB,57.52,0.0,57.52,False,completed
ORD001579,CUST01098,2024-12-22,meta,tops,GB,40.54,0.0,6.08,True,returned
ORD001580,CUST01099,2024-08-17,meta,outerwear,AU,137.11,24.24,-3.67,True,returned
ORD001581,CUST01100,2024-08-03,meta,tops,DE,37.96,0.0,37.96,False,completed
ORD001582,CUST01101,2024-10-11,meta,outerwear,US,141.46,0.0,141.46,False,completed
ORD001583,CUST01102,2024-11-25,meta,outerwear,GB,156.01,0.0,23.4,True,returned
ORD001584,CUST01103,2024-09-22,meta,accessories,AU,30.58,0.0,30.58,False,completed
ORD001585,CUST01104,2024-10-03,meta,bottoms,US,69.29,14.87,54.42,False,completed
ORD001586,CUST01104,2024-09-27,meta,footwear,US,98.62,0.0,14.79,True,returned
ORD001587,CUST01104,2024-05-22,meta,outerwear,US,135.99,29.57,-9.17,True,returned
ORD001588,CUST01105,2024-07-19,meta,bottoms,US,82.24,13.67,68.57,False,completed
ORD001589,CUST01106,2024-08-05,meta,footwear,AU,100.35,0.0,100.35,False,completed
ORD001590,CUST01106,2024-08-31,meta,tops,AU,56.9,0.0,56.9,False,completed
ORD001591,CUST01106,2024-06-10,meta,accessories,AU,52.66,0.0,52.66,False,completed
ORD001592,CUST01107,2024-06-12,meta,tops,US,67.59,0.0,67.59,False,completed
ORD001593,CUST01107,2024-10-22,meta,footwear,US,82.85,0.0,12.43,True,returned
ORD001594,CUST01108,2024-10-03,meta,accessories,US,47.54,9.21,38.33,False,completed
ORD001595,CUST01109,2024-08-24,meta,tops,US,69.85,0.0,10.48,True,returned
ORD001596,CUST01109,2024-11-01,meta,outerwear,US,119.65,13.78,105.87,False,completed
ORD001597,CUST01109,2024-11-16,meta,tops,US,56.36,10.78,45.58,False,completed
ORD001598,CUST01110,2024-11-02,meta,accessories,GB,30.16,0.0,4.52,True,returned
ORD001599,CUST01110,2024-12-21,meta,footwear,GB,78.0,0.0,78.0,False,completed
ORD001600,CUST01111,2024-10-08,meta,tops,GB,44.81,5.36,39.45,False,completed
ORD001601,CUST01111,2024-05-04,meta,bottoms,GB,60.63,6.93,53.7,False,completed
ORD001602,CUST01112,2024-09-24,meta,accessories,US,54.85,12.86,41.99,False,completed
ORD001603,CUST01113,2024-07-29,meta,outerwear,AU,107.31,0.0,107.31,False,completed
ORD001604,CUST01114,2024-07-14,meta,outerwear,US,124.59,18.5,106.09,False,completed
ORD001605,CUST01115,2024-06-15,meta,outerwear,GB,191.18,39.26,151.92,False,completed
ORD001606,CUST01116,2024-09-11,meta,tops,DE,65.37,0.0,65.37,False,completed
ORD001607,CUST01117,2024-11-17,meta,accessories,GB,44.48,7.09,37.39,False,completed
ORD001608,CUST01117,2024-11-12,meta,tops,GB,66.47,0.0,9.97,True,returned
ORD001609,CUST01118,2024-09-13,meta,outerwear,GB,132.79,0.0,19.92,True,returned
ORD001610,CUST01119,2024-10-19,meta,footwear,GB,73.84,0.0,73.84,False,completed
ORD001611,CUST01120,2024-07-20,meta,outerwear,FR,99.15,15.12,84.03,False,completed
ORD001612,CUST01121,2024-04-16,meta,tops,GB,63.94,0.0,9.59,True,returned
ORD001613,CUST01121,2024-11-19,meta,tops,GB,63.16,15.53,-6.06,True,returned
ORD001614,CUST01122,2024-12-19,meta,bottoms,DE,77.07,0.0,77.07,False,completed
ORD001615,CUST01123,2024-05-24,meta,tops,GB,65.72,0.0,65.72,False,completed
ORD001616,CUST01124,2024-05-16,meta,footwear,US,134.28,14.92,119.36,False,completed
ORD001617,CUST01125,2024-11-23,meta,tops,AU,50.42,0.0,50.42,False,completed
ORD001618,CUST01126,2024-12-15,meta,outerwear,DE,170.08,39.94,-14.43,True,returned
ORD001619,CUST01126,2024-06-03,meta,accessories,DE,29.08,0.0,29.08,False,completed
ORD001620,CUST01127,2024-10-02,meta,footwear,US,101.1,24.74,76.36,False,completed
ORD001621,CUST01128,2024-12-16,meta,tops,US,46.51,0.0,6.98,True,returned
ORD001622,CUST01128,2024-07-13,meta,tops,US,68.23,9.5,58.73,False,completed
ORD001623,CUST01129,2024-05-22,meta,tops,US,43.11,0.0,43.11,False,completed
ORD001624,CUST01130,2024-06-02,meta,bottoms,US,100.84,18.31,82.53,False,completed
ORD001625,CUST01131,2024-08-20,meta,accessories,US,30.77,5.36,25.41,False,completed
ORD001626,CUST01132,2024-05-27,meta,accessories,US,30.74,0.0,30.74,False,completed
ORD001627,CUST01133,2024-06-12,meta,bottoms,GB,76.12,18.26,57.86,False,completed
ORD001628,CUST01133,2024-11-22,meta,accessories,GB,30.47,5.49,-0.92,True,returned
ORD001629,CUST01134,2024-07-26,meta,bottoms,GB,99.25,23.76,75.49,False,completed
ORD001630,CUST01134,2024-06-22,meta,footwear,GB,106.3,0.0,106.3,False,completed
ORD001631,CUST01135,2024-09-30,meta,tops,GB,38.58,0.0,38.58,False,completed
ORD001632,CUST01136,2024-12-27,meta,bottoms,NL,83.96,0.0,12.59,True,returned
ORD001633,CUST01137,2024-11-25,meta,footwear,GB,84.19,12.0,72.19,False,completed
ORD001634,CUST01138,2024-07-16,meta,tops,US,48.08,9.59,38.49,False,completed
ORD001635,CUST01139,2024-07-08,meta,bottoms,US,73.14,9.15,1.82,True,returned
ORD001636,CUST01139,2024-08-30,meta,tops,US,59.62,0.0,59.62,False,completed
ORD001637,CUST01139,2024-04-27,meta,tops,US,49.08,0.0,49.08,False,completed
ORD001638,CUST01140,2024-10-26,meta,outerwear,US,153.33,0.0,153.33,False,completed
ORD001639,CUST01140,2024-09-14,meta,bottoms,US,83.43,0.0,83.43,False,completed
ORD001640,CUST01140,2024-12-16,meta,tops,US,38.1,0.0,38.1,False,completed
ORD001641,CUST01141,2024-08-18,meta,bottoms,DE,70.09,10.85,59.24,False,completed
ORD001642,CUST01142,2024-08-12,meta,accessories,GB,51.85,0.0,7.78,True,returned
ORD001643,CUST01142,2024-05-22,meta,bottoms,GB,72.27,0.0,10.84,True,returned
ORD001644,CUST01143,2024-05-01,meta,tops,US,67.46,0.0,67.46,False,completed
ORD001645,CUST01144,2024-12-23,meta,footwear,US,80.01,0.0,12.0,True,returned
ORD001646,CUST01145,2024-12-28,meta,footwear,GB,102.31,20.98,-5.63,True,returned
ORD001647,CUST01146,2024-05-18,meta,accessories,GB,28.1,0.0,28.1,False,completed
ORD001648,CUST01147,2024-12-11,meta,tops,US,45.79,0.0,45.79,False,completed
ORD001649,CUST01148,2024-11-18,meta,tops,GB,52.98,0.0,7.95,True,returned
ORD001650,CUST01149,2024-08-22,meta,accessories,GB,46.47,5.68,1.29,True,returned
ORD001651,CUST01150,2024-06-09,meta,tops,CA,55.3,0.0,55.3,False,completed
ORD001652,CUST01151,2024-08-31,meta,footwear,GB,114.56,13.04,4.14,True,returned
ORD001653,CUST01152,2024-11-02,meta,tops,GB,57.79,12.56,-3.89,True,returned
ORD001654,CUST01152,2024-12-30,meta,tops,GB,44.87,0.0,44.87,False,completed
ORD001655,CUST01153,2024-08-01,meta,tops,US,70.82,0.0,70.82,False,completed
ORD001656,CUST01153,2024-06-03,meta,accessories,US,42.86,0.0,6.43,True,returned
ORD001657,CUST01153,2024-09-17,meta,tops,US,59.02,10.23,48.79,False,completed
ORD001658,CUST01154,2024-12-09,meta,accessories,GB,42.68,0.0,6.4,True,returned
ORD001659,CUST01154,2024-04-27,meta,accessories,GB,28.66,0.0,4.3,True,returned
ORD001660,CUST01154,2024-08-26,meta,tops,GB,38.78,0.0,38.78,False,completed
ORD001661,CUST01155,2024-11-03,meta,accessories,US,30.68,5.63,25.05,False,completed
ORD001662,CUST01155,2024-10-12,meta,tops,US,67.82,7.65,2.52,True,returned
ORD001663,CUST01156,2024-11-18,meta,footwear,GB,88.08,0.0,88.08,False,completed
ORD001664,CUST01157,2024-11-06,meta,outerwear,GB,188.93,34.72,154.21,False,completed
ORD001665,CUST01158,2024-12-19,meta,tops,US,43.99,0.0,43.99,False,completed
ORD001666,CUST01158,2024-09-23,meta,tops,US,69.04,0.0,10.36,True,returned
ORD001667,CUST01159,2024-04-18,google,bottoms,FR,69.26,0.0,69.26,False,completed
ORD001668,CUST01160,2024-10-14,google,accessories,CA,44.59,0.0,44.59,False,completed
ORD001669,CUST01161,2024-11-16,google,accessories,FR,33.22,0.0,33.22,False,completed
ORD001670,CUST01161,2024-04-19,google,accessories,FR,44.88,0.0,44.88,False,completed
ORD001671,CUST01162,2024-08-05,google,bottoms,DE,59.97,0.0,59.97,False,completed
ORD001672,CUST01163,2024-04-15,google,bottoms,US,89.85,0.0,89.85,False,completed
ORD001673,CUST01164,2024-07-28,google,tops,DE,63.22,0.0,63.22,False,completed
ORD001674,CUST01165,2024-05-25,google,bottoms,US,59.48,0.0,59.48,False,completed
ORD001675,CUST01165,2024-07-18,google,bottoms,US,81.13,0.0,81.13,False,completed
ORD001676,CUST01166,2024-05-08,google,tops,GB,43.92,0.0,6.59,True,returned
ORD001677,CUST01166,2024-08-02,google,tops,GB,62.02,0.0,62.02,False,completed
ORD001678,CUST01167,2024-12-21,google,accessories,US,36.28,0.0,36.28,False,completed
ORD001679,CUST01168,2024-11-03,google,accessories,US,33.05,0.0,33.05,False,completed
ORD001680,CUST01168,2024-04-27,google,bottoms,US,87.12,0.0,87.12,False,completed
ORD001681,CUST01169,2024-07-24,google,tops,AU,46.85,0.0,7.03,True,returned
ORD001682,CUST01170,2024-05-07,google,bottoms,GB,58.55,0.0,8.78,True,returned
ORD001683,CUST01171,2024-07-20,google,footwear,GB,100.68,0.0,15.1,True,returned
ORD001684,CUST01172,2024-08-29,google,bottoms,GB,95.98,0.0,95.98,False,completed
ORD001685,CUST01173,2024-06-07,google,accessories,CA,43.77,0.0,43.77,False,completed
ORD001686,CUST01174,2024-07-01,google,bottoms,GB,55.19,0.0,55.19,False,completed
ORD001687,CUST01175,2024-12-24,google,tops,GB,64.61,0.0,64.61,False,completed
ORD001688,CUST01176,2024-06-26,google,footwear,NL,133.08,0.0,133.08,False,completed
ORD001689,CUST01177,2024-05-27,google,bottoms,US,63.77,0.0,63.77,False,completed
ORD001690,CUST01178,2024-06-20,google,outerwear,FR,133.66,0.0,133.66,False,completed
ORD001691,CUST01178,2024-12-22,google,outerwear,FR,138.49,0.0,20.77,True,returned
ORD001692,CUST01178,2024-08-19,google,footwear,FR,115.22,0.0,115.22,False,completed
ORD001693,CUST01179,2024-05-27,google,bottoms,GB,80.16,0.0,80.16,False,completed
ORD001694,CUST01180,2024-09-08,google,outerwear,DE,152.67,0.0,152.67,False,completed
ORD001695,CUST01180,2024-09-17,google,outerwear,DE,141.58,0.0,141.58,False,completed
ORD001696,CUST01180,2024-04-23,google,bottoms,DE,103.28,0.0,103.28,False,completed
ORD001697,CUST01181,2024-07-11,google,tops,US,44.3,0.0,44.3,False,completed
ORD001698,CUST01181,2024-05-06,google,bottoms,US,92.57,0.0,92.57,False,completed
ORD001699,CUST01182,2024-06-10,google,tops,AU,39.43,0.0,39.43,False,completed
ORD001700,CUST01183,2024-07-23,google,outerwear,US,116.32,0.0,116.32,False,completed
ORD001701,CUST01184,2024-10-16,google,tops,US,38.22,0.0,5.73,True,returned
ORD001702,CUST01185,2024-11-27,google,outerwear,DE,137.31,0.0,137.31,False,completed
ORD001703,CUST01186,2024-09-06,google,bottoms,GB,89.33,0.0,89.33,False,completed
ORD001704,CUST01187,2024-11-07,google,outerwear,GB,129.97,0.0,129.97,False,completed
ORD001705,CUST01188,2024-10-18,google,outerwear,US,155.68,0.0,155.68,False,completed
ORD001706,CUST01189,2024-08-13,google,accessories,US,37.64,0.0,37.64,False,completed
ORD001707,CUST01190,2024-07-01,google,tops,US,49.86,0.0,49.86,False,completed
ORD001708,CUST01191,2024-11-05,google,accessories,GB,35.98,0.0,35.98,False,completed
ORD001709,CUST01192,2024-08-16,google,accessories,FR,40.43,0.0,40.43,False,completed
ORD001710,CUST01193,2024-08-18,google,footwear,DE,97.4,0.0,97.4,False,completed
ORD001711,CUST01194,2024-05-24,google,footwear,GB,120.25,0.0,120.25,False,completed
ORD001712,CUST01194,2024-09-27,google,footwear,GB,123.23,0.0,123.23,False,completed
ORD001713,CUST01195,2024-12-17,google,bottoms,GB,98.61,0.0,98.61,False,completed
ORD001714,CUST01196,2024-11-12,google,tops,AU,39.12,0.0,39.12,False,completed
ORD001715,CUST01197,2024-11-07,google,tops,AU,59.84,0.0,59.84,False,completed
ORD001716,CUST01198,2024-06-05,google,tops,US,38.49,0.0,5.77,True,returned
ORD001717,CUST01199,2024-10-31,google,outerwear,US,138.41,0.0,138.41,False,completed
ORD001718,CUST01200,2024-12-25,google,bottoms,US,69.44,0.0,10.42,True,returned
ORD001719,CUST01200,2024-07-10,google,outerwear,US,107.82,0.0,107.82,False,completed
ORD001720,CUST01201,2024-05-26,google,bottoms,US,85.06,0.0,85.06,False,completed
ORD001721,CUST01202,2024-08-21,google,bottoms,NL,99.4,0.0,14.91,True,returned
ORD001722,CUST01203,2024-06-22,google,outerwear,NL,114.49,0.0,17.17,True,returned
ORD001723,CUST01204,2024-07-27,google,bottoms,FR,69.51,0.0,69.51,False,completed
ORD001724,CUST01204,2024-11-30,google,accessories,FR,43.81,0.0,43.81,False,completed
ORD001725,CUST01204,2024-07-26,google,outerwear,FR,103.02,0.0,103.02,False,completed
ORD001726,CUST01205,2024-12-06,google,outerwear,US,144.21,0.0,144.21,False,completed
ORD001727,CUST01206,2024-06-06,google,footwear,FR,126.36,0.0,126.36,False,completed
ORD001728,CUST01207,2024-10-20,google,outerwear,US,115.36,0.0,115.36,False,completed
ORD001729,CUST01208,2024-11-22,google,tops,GB,71.48,0.0,71.48,False,completed
ORD001730,CUST01209,2024-06-19,google,tops,GB,39.54,0.0,39.54,False,completed
ORD001731,CUST01209,2024-05-07,google,accessories,GB,50.51,0.0,50.51,False,completed
ORD001732,CUST01209,2024-10-09,google,bottoms,GB,61.57,0.0,61.57,False,completed
ORD001733,CUST01210,2024-07-20,google,accessories,US,38.33,0.0,38.33,False,completed
ORD001734,CUST01210,2024-11-01,google,tops,US,46.07,0.0,46.07,False,completed
