customer_id,acquisition_channel,acquisition_date,country,email_subscribed
CUST00675,referral,2024-02-09,US,False
CUST00676,referral,2024-02-18,GB,True
CUST00677,referral,2024-02-13,US,True
CUST00678,meta,2024-03-14,US,True
CUST00679,meta,2024-03-05,GB,True
CUST00680,meta,2024-03-27,US,True
CUST00681,meta,2024-03-27,GB,False
CUST00682,meta,2024-03-26,US,False
CUST00683,meta,2024-03-28,AU,False
CUST00684,meta,2024-03-15,GB,True
CUST00685,meta,2024-03-25,US,True
CUST00686,meta,2024-03-06,NL,False
CUST00687,meta,2024-03-09,NL,True
CUST00688,meta,2024-03-11,FR,True
CUST00689,meta,2024-03-03,US,False
CUST00690,meta,2024-03-10,CA,True
CUST00691,meta,2024-03-29,GB,True
CUST00692,meta,2024-03-05,US,False
CUST00693,meta,2024-03-27,GB,True
CUST00694,meta,2024-03-26,US,True
CUST00695,meta,2024-03-29,US,False
CUST00696,meta,2024-03-06,US,True
CUST00697,meta,2024-03-28,US,True
CUST00698,meta,2024-03-06,US,True
CUST00699,meta,2024-03-14,AU,True
CUST00700,meta,2024-03-20,GB,False
CUST00701,meta,2024-03-28,US,True
CUST00702,meta,2024-03-09,GB,True
CUST00703,meta,2024-03-30,DE,False
CUST00704,meta,2024-03-02,US,True
CUST00705,meta,2024-03-12,GB,False
CUST00706,meta,2024-03-14,AU,True
CUST00707,meta,2024-03-17,FR,True
CUST00708,meta,2024-03-16,GB,False
CUST00709,meta,2024-03-05,CA,True
CUST00710,meta,2024-03-07,GB,False
CUST00711,meta,2024-03-16,GB,False
CUST00712,meta,2024-03-30,US,True
CUST00713,meta,2024-03-22,GB,False
CUST00714,meta,2024-03-24,FR,True
CUST00715,meta,2024-03-03,US,True
CUST00716,meta,2024-03-04,GB,False
CUST00717,meta,2024-03-07,FR,True
CUST00718,meta,2024-03-09,GB,True
CUST00719,meta,2024-03-03,GB,False
CUST00720,meta,2024-03-03,NL,True
CUST00721,meta,2024-03-14,US,False
CUST00722,meta,2024-03-25,US,True
CUST00723,meta,2024-03-02,GB,False
CUST00724,meta,2024-03-29,US,False
CUST00725,meta,2024-03-29,US,True
CUST00726,meta,2024-03-08,AU,True
CUST00727,meta,2024-03-05,GB,False
CUST00728,meta,2024-03-03,GB,True
CUST00729,meta,2024-03-11,US,True
CUST00730,meta,2024-03-14,DE,True
CUST00731,meta,2024-03-01,US,True
CUST00732,meta,2024-03-09,US,True
CUST00733,meta,2024-03-11,GB,True
CUST00734,meta,2024-03-14,US,False
CUST00735,meta,2024-03-17,US,True
CUST00736,meta,2024-03-23,GB,False
CUST00737,meta,2024-03-29,GB,True
CUST00738,meta,2024-03-28,US,True
CUST00739,meta,2024-03-15,DE,False
CUST00740,meta,2024-03-04,GB,True
CUST00741,meta,2024-03-16,AU,True
CUST00742,meta,2024-03-15,GB,True
CUST00743,meta,2024-03-03,FR,False
CUST00744,meta,2024-03-16,DE,True
CUST00745,meta,2024-03-25,CA,True
CUST00746,meta,2024-03-21,US,True
CUST00747,meta,2024-03-29,DE,True
CUST00748,meta,2024-03-17,DE,True
CUST00749,meta,2024-03-26,US,False
CUST00750,meta,2024-03-18,US,True
CUST00751,meta,2024-03-28,GB,True
CUST00752,meta,2024-03-23,GB,True
CUST00753,meta,2024-03-28,FR,True
CUST00754,meta,2024-03-17,DE,True
CUST00755,meta,2024-03-18,GB,True
CUST00756,meta,2024-03-21,FR,True
CUST00757,meta,2024-03-19,GB,True
CUST00758,meta,2024-03-23,AU,False
CUST00759,meta,2024-03-03,AU,True
CUST00760,meta,2024-03-23,AU,True
CUST00761,meta,2024-03-19,US,False
CUST00762,meta,2024-03-03,AU,True
CUST00763,meta,2024-03-07,CA,True
CUST00764,meta,2024-03-20,CA,False
CUST00765,meta,2024-03-07,GB,True
CUST00766,meta,2024-03-04,US,True
CUST00767,meta,2024-03-16,US,True
CUST00768,meta,2024-03-22,GB,True
CUST00769,meta,2024-03-28,FR,False
CUST00770,meta,2024-03-05,GB,False
CUST00771,meta,2024-03-21,US,False
CUST00772,meta,2024-03-19,GB,True
CUST00773,meta,2024-03-19,CA,True
CUST00774,meta,2024-03-26,GB,True
CUST00775,meta,2024-03-13,GB,True
CUST00776,meta,2024-03-16,GB,False
CUST00777,meta,2024-03-25,US,True
CUST00778,meta,2024-03-04,FR,True
CUST00779,meta,2024-03-15,US,True
CUST00780,meta,2024-03-22,AU,True
CUST00781,meta,2024-03-17,CA,False
CUST00782,meta,2024-03-18,FR,True
CUST00783,meta,2024-03-20,GB,True
CUST00784,meta,2024-03-07,GB,True
CUST00785,meta,2024-03-29,US,True
CUST00786,meta,2024-03-18,DE,True
CUST00787,meta,2024-03-19,AU,True
CUST00788,meta,2024-03-26,US,True
CUST00789,google,2024-03-01,GB,True
CUST00790,google,2024-03-21,US,True
CUST00791,google,2024-03-27,GB,True
CUST00792,google,2024-03-10,DE,True
CUST00793,google,2024-03-15,US,True
CUST00794,google,2024-03-26,GB,True
CUST00795,google,2024-03-21,AU,True
CUST00796,google,2024-03-25,DE,True
CUST00797,google,2024-03-14,GB,True
CUST00798,google,2024-03-25,GB,True
CUST00799,google,2024-03-13,AU,True
CUST00800,google,2024-03-18,DE,True
CUST00801,google,2024-03-08,GB,False
CUST00802,google,2024-03-11,DE,False
CUST00803,google,2024-03-17,GB,True
CUST00804,google,2024-03-05,NL,False
CUST00805,google,2024-03-08,NL,True
CUST00806,google,2024-03-05,NL,True
CUST00807,google,2024-03-23,CA,True
CUST00808,google,2024-03-13,US,True
CUST00809,google,2024-03-09,AU,True
CUST00810,google,2024-03-18,FR,True
CUST00811,google,2024-03-21,DE,True
CUST00812,google,2024-03-03,GB,True
CUST00813,google,2024-03-09,GB,False
CUST00814,google,2024-03-14,AU,True
CUST00815,google,2024-03-19,FR,True
CUST00816,google,2024-03-06,US,False
CUST00817,google,2024-03-14,AU,False
CUST00818,google,2024-03-21,US,True
CUST00819,google,2024-03-06,GB,True
CUST00820,google,2024-03-08,GB,False
CUST00821,google,2024-03-28,DE,True
CUST00822,google,2024-03-30,US,True
CUST00823,google,2024-03-30,GB,True
CUST00824,google,2024-03-24,NL,True
CUST00825,google,2024-03-20,US,True
CUST00826,google,2024-03-13,DE,True
CUST00827,google,2024-03-26,FR,True
CUST00828,google,2024-03-17,US,True
CUST00829,google,2024-03-22,DE,True
CUST00830,google,2024-03-24,GB,False
CUST00831,google,2024-03-08,AU,True
CUST00832,google,2024-03-01,US,True
CUST00833,google,2024-03-25,AU,False
CUST00834,google,2024-03-09,GB,False
CUST00835,google,2024-03-16,GB,True
CUST00836,google,2024-03-03,US,False
CUST00837,google,2024-03-20,FR,True
CUST00838,google,2024-03-23,US,False
CUST00839,google,2024-03-05,AU,False
CUST00840,google,2024-03-16,GB,False
CUST00841,google,2024-03-01,GB,False
CUST00842,google,2024-03-02,US,True
CUST00843,google,2024-03-05,FR,True
CUST00844,google,2024-03-25,US,False
CUST00845,google,2024-03-17,US,True
CUST00846,google,2024-03-11,AU,True
CUST00847,google,2024-03-28,FR,False
CUST00848,google,2024-03-18,DE,True
CUST00849,google,2024-03-05,FR,True
CUST00850,google,2024-03-01,GB,True
CUST00851,google,2024-03-27,US,True
CUST00852,google,2024-03-03,AU,False
CUST00853,google,2024-03-07,FR,False
CUST00854,google,2024-03-06,GB,True
CUST00855,google,2024-03-10,GB,False
CUST00856,google,2024-03-11,US,True
CUST00857,google,2024-03-17,GB,False
CUST00858,google,2024-03-03,NL,True
CUST00859,google,2024-03-22,US,True
CUST00860,google,2024-03-25,GB,True
CUST00861,google,2024-03-27,NL,False
CUST00862,google,2024-03-25,FR,True
CUST00863,google,2024-03-29,GB,True
CUST00864,google,2024-03-06,US,True
CUST00865,google,2024-03-25,AU,False
CUST00866,google,2024-03-30,NL,True
CUST00867,google,2024-03-14,US,True
CUST00868,google,2024-03-15,US,True
CUST00869,google,2024-03-07,US,True
CUST00870,google,2024-03-27,AU,True
CUST00871,google,2024-03-10,GB,True
CUST00872,google,2024-03-17,NL,True
CUST00873,google,2024-03-09,US,True
CUST00874,google,2024-03-06,FR,False
CUST00875,google,2024-03-29,US,False
CUST00876,google,2024-03-26,GB,False
CUST00877,google,2024-03-01,US,True
CUST00878,tiktok,2024-03-03,DE,True
CUST00879,tiktok,2024-03-13,FR,True
CUST00880,tiktok,2024-03-14,DE,True
CUST00881,tiktok,2024-03-04,DE,True
CUST00882,tiktok,2024-03-10,FR,True
CUST00883,tiktok,2024-03-18,FR,True
CUST00884,tiktok,2024-03-30,AU,True
CUST00885,tiktok,2024-03-28,US,True
CUST00886,tiktok,2024-03-03,NL,False
CUST00887,tiktok,2024-03-21,CA,True
CUST00888,tiktok,2024-03-27,GB,True
CUST00889,tiktok,2024-03-10,US,False
CUST00890,tiktok,2024-03-11,NL,True
CUST00891,tiktok,2024-03-29,US,True
CUST00892,tiktok,2024-03-10,GB,True
CUST00893,tiktok,2024-03-04,GB,True
CUST00894,tiktok,2024-03-25,GB,True
CUST00895,tiktok,2024-03-21,GB,True
CUST00896,tiktok,2024-03-07,GB,True
CUST00897,tiktok,2024-03-01,GB,True
CUST00898,tiktok,2024-03-02,GB,True
CUST00899,tiktok,2024-03-29,GB,True
CUST00900,tiktok,2024-03-24,FR,True
CUST00901,tiktok,2024-03-04,FR,True
CUST00902,tiktok,2024-03-26,GB,True
CUST00903,tiktok,2024-03-26,GB,True
CUST00904,tiktok,2024-03-21,US,False
CUST00905,tiktok,2024-03-05,GB,True
CUST00906,tiktok,2024-03-17,GB,True
CUST00907,tiktok,2024-03-11,CA,False
CUST00908,tiktok,2024-03-28,FR,True
CUST00909,tiktok,2024-03-06,DE,False
CUST00910,tiktok,2024-03-12,NL,True
CUST00911,tiktok,2024-03-02,DE,True
CUST00912,tiktok,2024-03-19,NL,True
CUST00913,tiktok,2024-03-19,GB,True
CUST00914,tiktok,2024-03-02,NL,True
CUST00915,tiktok,2024-03-25,FR,False
CUST00916,tiktok,2024-03-24,GB,True
CUST00917,tiktok,2024-03-16,US,True
CUST00918,tiktok,2024-03-09,CA,True
CUST00919,tiktok,2024-03-04,GB,True
CUST00920,tiktok,2024-03-21,AU,True
CUST00921,tiktok,2024-03-27,FR,False
CUST00922,tiktok,2024-03-04,DE,True
CUST00923,tiktok,2024-03-02,US,True
CUST00924,tiktok,2024-03-02,GB,True
CUST00925,tiktok,2024-03-09,FR,True
CUST00926,tiktok,2024-03-28,FR,True
CUST00927,tiktok,2024-03-20,US,False
CUST00928,tiktok,2024-03-22,GB,False
CUST00929,tiktok,2024-03-06,US,True
CUST00930,organic,2024-03-04,US,True
CUST00931,organic,2024-03-15,FR,True
CUST00932,organic,2024-03-30,GB,False
CUST00933,organic,2024-03-19,US,True
CUST00934,organic,2024-03-24,GB,True
CUST00935,organic,2024-03-07,DE,True
CUST00936,organic,2024-03-07,GB,True
CUST00937,organic,2024-03-01,US,True
CUST00938,organic,2024-03-06,GB,False
CUST00939,organic,2024-03-27,US,True
CUST00940,organic,2024-03-15,GB,True
CUST00941,organic,2024-03-11,US,True
CUST00942,organic,2024-03-08,GB,True
CUST00943,organic,2024-03-10,GB,True
CUST00944,organic,2024-03-27,US,True
CUST00945,organic,2024-03-15,DE,True
CUST00946,organic,2024-03-05,GB,False
CUST00947,organic,2024-03-17,US,True
CUST00948,organic,2024-03-05,GB,True
CUST00949,organic,2024-03-10,GB,False
CUST00950,organic,2024-03-16,US,True
CUST00951,organic,2024-03-29,GB,True
CUST00952,organic,2024-03-16,CA,True
CUST00953,organic,2024-03-01,GB,True
CUST00954,organic,2024-03-22,GB,True
CUST00955,organic,2024-03-07,DE,True
CUST00956,organic,2024-03-24,US,True
CUST00957,organic,2024-03-15,US,True
CUST00958,organic,2024-03-09,US,True
CUST00959,organic,2024-03-14,AU,True
CUST00960,organic,2024-03-27,GB,True
CUST00961,organic,2024-03-04,AU,True
CUST00962,organic,2024-03-29,US,True
CUST00963,organic,2024-03-02,US,False
CUST00964,organic,2024-03-08,US,True
CUST00965,organic,2024-03-29,DE,True
CUST00966,organic,2024-03-07,US,True
CUST00967,organic,2024-03-20,US,True
CUST00968,organic,2024-03-12,AU,True
CUST00969,organic,2024-03-25,GB,True
CUST00970,organic,2024-03-09,US,True
CUST00971,organic,2024-03-24,NL,True
CUST00972,organic,2024-03-11,FR,True
CUST00973,organic,2024-03-04,GB,True
CUST00974,organic,2024-03-03,DE,True
CUST00975,organic,2024-03-19,US,False
CUST00976,organic,2024-03-03,GB,True
CUST00977,organic,2024-03-06,DE,True
CUST00978,organic,2024-03-13,US,True
CUST00979,organic,2024-03-19,DE,True
CUST00980,organic,2024-03-29,DE,True
CUST00981,organic,2024-03-26,GB,True
CUST00982,organic,2024-03-26,US,True
CUST00983,organic,2024-03-24,FR,True
CUST00984,organic,2024-03-25,AU,False
CUST00985,organic,2024-03-09,GB,True
CUST00986,organic,2024-03-11,GB,True
CUST00987,organic,2024-03-18,US,True
CUST00988,organic,2024-03-12,US,True
CUST00989,organic,2024-03-06,US,False
CUST00990,organic,2024-03-24,GB,True
CUST00991,organic,2024-03-20,GB,True
CUST00992,organic,2024-03-07,US,True
CUST00993,organic,2024-03-07,US,True
CUST00994,organic,2024-03-28,GB,True
CUST00995,organic,2024-03-13,NL,False
CUST00996,organic,2024-03-30,CA,True
CUST00997,organic,2024-03-14,NL,True
CUST00998,organic,2024-03-22,US,False
CUST00999,email,2024-03-24,GB,False
CUST01000,email,2024-03-30,GB,True
CUST01001,email,2024-03-25,GB,True
CUST01002,email,2024-03-23,US,True
CUST01003,email,2024-03-12,US,True
CUST01004,email,2024-03-06,GB,False
CUST01005,email,2024-03-08,US,True
CUST01006,email,2024-03-24,NL,True
CUST01007,email,2024-03-26,US,True
CUST01008,email,2024-03-05,US,True
CUST01009,email,2024-03-30,US,True
CUST01010,email,2024-03-21,US,True
CUST01011,email,2024-03-03,DE,False
CUST01012,email,2024-03-12,NL,False
CUST01013,email,2024-03-19,US,True
CUST01014,email,2024-03-21,GB,False
CUST01015,email,2024-03-12,NL,True
CUST01016,email,2024-03-14,US,False
CUST01017,email,2024-03-13,GB,True
CUST01018,email,2024-03-29,US,True
CUST01019,email,2024-03-19,DE,True
CUST01020,email,2024-03-20,US,True
CUST01021,email,2024-03-21,DE,True
CUST01022,email,2024-03-13,AU,False
CUST01023,email,2024-03-28,US,True
CUST01024,email,2024-03-20,FR,False
CUST01025,email,2024-03-27,FR,False
CUST01026,email,2024-03-09,US,False
CUST01027,email,2024-03-13,CA,True
CUST01028,referral,2024-03-20,DE,True
CUST01029,referral,2024-03-12,US,True
CUST01030,referral,2024-03-05,GB,False
CUST01031,referral,2024-03-17,FR,True
CUST01032,referral,2024-03-08,US,True
CUST01033,referral,2024-03-05,FR,False
CUST01034,referral,2024-03-30,US,True
CUST01035,referral,2024-03-13,GB,True
CUST01036,referral,2024-03-30,GB,False
CUST01037,referral,2024-03-20,US,True
CUST01038,referral,2024-03-30,GB,True
CUST01039,referral,2024-03-24,US,True
CUST01040,meta,2024-04-26,GB,True
CUST01041,meta,2024-04-25,US,True
CUST01042,meta,2024-04-09,DE,True
CUST01043,meta,2024-04-12,DE,True
CUST01044,meta,2024-04-05,CA,False
CUST01045,meta,2024-04-18,DE,False
CUST01046,meta,2024-04-29,GB,True
CUST01047,meta,2024-04-04,NL,True
CUST01048,meta,2024-04-28,NL,True
CUST01049,meta,2024-04-17,CA,True
CUST01050,meta,2024-04-11,US,True
CUST01051,meta,2024-04-23,NL,True
CUST01052,meta,2024-04-13,GB,True
CUST01053,meta,2024-04-28,GB,True
CUST01054,meta,2024-04-17,NL,True
CUST01055,meta,2024-04-27,FR,True
CUST01056,meta,2024-04-22,CA,False
CUST01057,meta,2024-04-12,FR,False
CUST01058,meta,2024-04-23,AU,True
CUST01059,meta,2024-04-24,GB,True
CUST01060,meta,2024-04-19,US,True
CUST01061,meta,2024-04-12,FR,False
CUST01062,meta,2024-04-18,US,True
CUST01063,meta,2024-04-13,GB,True
CUST01064,meta,2024-04-20,DE,True
CUST01065,meta,2024-04-04,US,True
CUST01066,meta,2024-04-24,GB,True
CUST01067,meta,2024-04-28,GB,True
CUST01068,meta,2024-04-25,DE,True
CUST01069,meta,2024-04-12,AU,True
CUST01070,meta,2024-04-12,GB,True
CUST01071,meta,2024-04-18,GB,True
CUST01072,meta,2024-04-06,NL,False
CUST01073,meta,2024-04-01,FR,True
CUST01074,meta,2024-04-24,US,True
CUST01075,meta,2024-04-24,AU,True
CUST01076,meta,2024-04-24,GB,True
CUST01077,meta,2024-04-20,GB,True
CUST01078,meta,2024-04-03,US,False
CUST01079,meta,2024-04-24,NL,True
CUST01080,meta,2024-04-25,GB,True
CUST01081,meta,2024-04-23,CA,False
CUST01082,meta,2024-04-16,DE,True
CUST01083,meta,2024-04-11,US,True
CUST01084,meta,2024-04-16,US,True
CUST01085,meta,2024-04-10,US,True
CUST01086,meta,2024-04-14,US,True
CUST01087,meta,2024-04-18,GB,False
CUST01088,meta,2024-04-11,US,True
CUST01089,meta,2024-04-18,AU,True
CUST01090,meta,2024-04-22,GB,True
CUST01091,meta,2024-04-28,DE,True
CUST01092,meta,2024-04-14,FR,False
CUST01093,meta,2024-04-19,GB,True
CUST01094,meta,2024-04-23,FR,True
CUST01095,meta,2024-04-21,US,True
CUST01096,meta,2024-04-24,GB,True
CUST01097,meta,2024-04-20,GB,True
CUST01098,meta,2024-04-03,GB,True
CUST01099,meta,2024-04-24,AU,True
CUST01100,meta,2024-04-22,DE,True
CUST01101,meta,2024-04-18,US,True
CUST01102,meta,2024-04-17,GB,True
CUST01103,meta,2024-04-18,AU,True
CUST01104,meta,2024-04-29,US,True
CUST01105,meta,2024-04-14,US,False
CUST01106,meta,2024-04-22,AU,False
CUST01107,meta,2024-04-14,US,True
CUST01108,meta,2024-04-09,US,True
CUST01109,meta,2024-04-21,US,False
CUST01110,meta,2024-04-04,GB,True
CUST01111,meta,2024-04-12,GB,True
CUST01112,meta,2024-04-13,US,False
CUST01113,meta,2024-04-14,AU,True
CUST01114,meta,2024-04-29,US,False
CUST01115,meta,2024-04-21,GB,True
CUST01116,meta,2024-04-07,DE,True
CUST01117,meta,2024-04-04,GB,False
CUST01118,meta,2024-04-06,GB,False
CUST01119,meta,2024-04-27,GB,False
CUST01120,meta,2024-04-26,FR,True
CUST01121,meta,2024-04-06,GB,True
CUST01122,meta,2024-04-05,DE,False
CUST01123,meta,2024-04-16,GB,True
CUST01124,meta,2024-04-22,US,True
CUST01125,meta,2024-04-26,AU,True
CUST01126,meta,2024-04-02,DE,True
CUST01127,meta,2024-04-24,US,True
CUST01128,meta,2024-04-27,US,True
CUST01129,meta,2024-04-29,US,False
CUST01130,meta,2024-04-26,US,True
CUST01131,meta,2024-04-17,US,True
CUST01132,meta,2024-04-05,US,True
CUST01133,meta,2024-04-21,GB,True
CUST01134,meta,2024-04-01,GB,True
CUST01135,meta,2024-04-17,GB,True
CUST01136,meta,2024-04-24,NL,False
CUST01137,meta,2024-04-15,GB,False
CUST01138,meta,2024-04-15,US,True
CUST01139,meta,2024-04-27,US,False
CUST01140,meta,2024-04-28,US,True
CUST01141,meta,2024-04-08,DE,False
CUST01142,meta,2024-04-19,GB,True
CUST01143,meta,2024-04-21,US,True
CUST01144,meta,2024-04-14,US,True
CUST01145,meta,2024-04-21,GB,True
CUST01146,meta,2024-04-09,GB,True
CUST01147,meta,2024-04-23,US,True
CUST01148,meta,2024-04-24,GB,True
CUST01149,meta,2024-04-08,GB,True
CUST01150,meta,2024-04-10,CA,True
CUST01151,meta,2024-04-14,GB,False
CUST01152,meta,2024-04-01,GB,True
CUST01153,meta,2024-04-01,US,True
CUST01154,meta,2024-04-21,GB,False
CUST01155,meta,2024-04-19,US,True
CUST01156,meta,2024-04-17,GB,True
CUST01157,meta,2024-04-03,GB,False
CUST01158,meta,2024-04-04,US,True
CUST01159,google,2024-04-13,FR,True
CUST01160,google,2024-04-06,CA,True
CUST01161,google,2024-04-19,FR,False
CUST01162,google,2024-04-12,DE,True
CUST01163,google,2024-04-10,US,True
CUST01164,google,2024-04-26,DE,True
CUST01165,google,2024-04-23,US,True
CUST01166,google,2024-04-16,GB,True
CUST01167,google,2024-04-27,US,True
CUST01168,google,2024-04-24,US,True
CUST01169,google,2024-04-18,AU,True
CUST01170,google,2024-04-06,GB,False
CUST01171,google,2024-04-16,GB,True
CUST01172,google,2024-04-29,GB,True
CUST01173,google,2024-04-01,CA,False
CUST01174,google,2024-04-29,GB,True
CUST01175,google,2024-04-13,GB,True
CUST01176,google,2024-04-17,NL,True
CUST01177,google,2024-04-03,US,True
CUST01178,google,2024-04-27,FR,True
CUST01179,google,2024-04-24,GB,True
CUST01180,google,2024-04-22,DE,True
CUST01181,google,2024-04-19,US,True
CUST01182,google,2024-04-13,AU,False
CUST01183,google,2024-04-22,US,False
CUST01184,google,2024-04-10,US,True
CUST01185,google,2024-04-16,DE,True
CUST01186,google,2024-04-27,GB,True
CUST01187,google,2024-04-22,GB,True
CUST01188,google,2024-04-27,US,True
CUST01189,google,2024-04-25,US,True
CUST01190,google,2024-04-01,US,True
CUST01191,google,2024-04-12,GB,True
CUST01192,google,2024-04-27,FR,True
CUST01193,google,2024-04-26,DE,True
CUST01194,google,2024-04-14,GB,True
CUST01195,google,2024-04-06,GB,True
CUST01196,google,2024-04-03,AU,True
CUST01197,google,2024-04-09,AU,True
CUST01198,google,2024-04-06,US,True
CUST01199,google,2024-04-02,US,False
CUST01200,google,2024-04-24,US,True
CUST01201,google,2024-04-03,US,True
CUST01202,google,2024-04-01,NL,True
CUST01203,google,2024-04-24,NL,True
CUST01204,google,2024-04-23,FR,True
CUST01205,google,2024-04-18,US,False
CUST01206,google,2024-04-18,FR,True
CUST01207,google,2024-04-13,US,True
CUST01208,google,2024-04-15,GB,True
CUST01209,google,2024-04-26,GB,True
CUST01210,google,2024-04-26,US,True
CUST01211,google,2024-04-26,DE,True
CUST01212,google,2024-04-28,DE,False
CUST01213,google,2024-04-06,FR,True
CUST01214,google,2024-04-23,DE,False
CUST01215,google,2024-04-06,GB,True
CUST01216,google,2024-04-27,US,True
CUST01217,google,2024-04-08,US,False
CUST01218,google,2024-04-18,NL,True
CUST01219,google,2024-04-19,US,False
CUST01220,google,2024-04-16,US,True
CUST01221,google,2024-04-19,FR,True
CUST01222,google,2024-04-18,CA,False
CUST01223,google,2024-04-20,GB,True
CUST01224,google,2024-04-14,US,True
CUST01225,google,2024-04-15,GB,True
CUST01226,google,2024-04-11,AU,True
CUST01227,google,2024-04-14,NL,True
CUST01228,google,2024-04-05,GB,True
CUST01229,google,2024-04-08,GB,True
CUST01230,google,2024-04-29,GB,True
CUST01231,google,2024-04-15,GB,False
CUST01232,google,2024-04-28,NL,True
CUST01233,google,2024-04-16,FR,True
CUST01234,google,2024-04-24,FR,True
CUST01235,google,2024-04-29,US,True
CUST01236,google,2024-04-28,US,True
CUST01237,google,2024-04-17,GB,False
CUST01238,tiktok,2024-04-06,AU,True
CUST01239,tiktok,2024-04-01,US,False
CUST01240,tiktok,2024-04-03,GB,True
CUST01241,tiktok,2024-04-16,US,True
CUST01242,tiktok,2024-04-16,US,True
CUST01243,tiktok,2024-04-08,GB,False
CUST01244,tiktok,2024-04-22,FR,True
CUST01245,tiktok,2024-04-11,US,False
CUST01246,tiktok,2024-04-08,GB,True
CUST01247,tiktok,2024-04-24,US,True
CUST01248,tiktok,2024-04-27,US,True
CUST01249,tiktok,2024-04-20,US,True
CUST01250,tiktok,2024-04-07,US,True
CUST01251,tiktok,2024-04-24,US,True
CUST01252,tiktok,2024-04-28,US,True
CUST01253,tiktok,2024-04-12,GB,False
CUST01254,tiktok,2024-04-16,DE,True
CUST01255,tiktok,2024-04-06,DE,False
CUST01256,tiktok,2024-04-18,GB,True
CUST01257,tiktok,2024-04-17,US,True
CUST01258,tiktok,2024-04-15,GB,True
CUST01259,tiktok,2024-04-22,US,False
CUST01260,tiktok,2024-04-03,NL,True
CUST01261,tiktok,2024-04-10,DE,True
CUST01262,tiktok,2024-04-05,GB,True
CUST01263,tiktok,2024-04-12,NL,True
CUST01264,tiktok,2024-04-14,GB,True
CUST01265,tiktok,2024-04-15,US,True
CUST01266,tiktok,2024-04-17,GB,True
CUST01267,tiktok,2024-04-10,US,True
CUST01268,tiktok,2024-04-27,US,True
CUST01269,tiktok,2024-04-01,US,True
CUST01270,tiktok,2024-04-13,GB,True
CUST01271,tiktok,2024-04-10,FR,True
CUST01272,tiktok,2024-04-03,US,True
CUST01273,tiktok,2024-04-04,US,True
CUST01274,tiktok,2024-04-18,AU,True
CUST01275,tiktok,2024-04-15,AU,False
CUST01276,tiktok,2024-04-12,CA,True
CUST01277,tiktok,2024-04-16,US,True
CUST01278,tiktok,2024-04-10,GB,False
CUST01279,tiktok,2024-04-28,NL,True
CUST01280,tiktok,2024-04-02,GB,True
CUST01281,tiktok,2024-04-17,US,True
CUST01282,tiktok,2024-04-01,GB,True
CUST01283,tiktok,2024-04-18,US,True
CUST01284,tiktok,2024-04-25,GB,True
CUST01285,tiktok,2024-04-13,AU,True
CUST01286,tiktok,2024-04-27,NL,True
CUST01287,tiktok,2024-04-08,GB,False
CUST01288,tiktok,2024-04-07,GB,False
CUST01289,organic,2024-04-12,US,True
CUST01290,organic,2024-04-21,CA,True
CUST01291,organic,2024-04-22,US,True
CUST01292,organic,2024-04-07,US,True
CUST01293,organic,2024-04-07,GB,True
CUST01294,organic,2024-04-21,CA,True
CUST01295,organic,2024-04-28,NL,True
CUST01296,organic,2024-04-04,US,True
CUST01297,organic,2024-04-09,GB,True
CUST01298,organic,2024-04-02,FR,False
CUST01299,organic,2024-04-20,GB,True
CUST01300,organic,2024-04-08,FR,True
CUST01301,organic,2024-04-07,GB,True
CUST01302,organic,2024-04-28,US,True
CUST01303,organic,2024-04-12,DE,True
CUST01304,organic,2024-04-04,DE,False
CUST01305,organic,2024-04-07,US,False
CUST01306,organic,2024-04-19,GB,False
CUST01307,organic,2024-04-24,US,True
CUST01308,organic,2024-04-10,GB,False
CUST01309,organic,2024-04-01,NL,False
CUST01310,organic,2024-04-11,DE,True
CUST01311,organic,2024-04-10,GB,False
CUST01312,organic,2024-04-24,DE,False
CUST01313,organic,2024-04-12,US,True
CUST01314,organic,2024-04-19,DE,False
CUST01315,organic,2024-04-28,US,True
CUST01316,organic,2024-04-26,GB,False
CUST01317,organic,2024-04-03,AU,True
CUST01318,organic,2024-04-26,US,True
CUST01319,organic,2024-04-28,US,True
CUST01320,organic,2024-04-10,GB,False
CUST01321,organic,2024-04-15,FR,True
CUST01322,organic,2024-04-23,GB,True
CUST01323,organic,2024-04-03,DE,True
CUST01324,organic,2024-04-23,FR,False
CUST01325,organic,2024-04-05,DE,True
CUST01326,organic,2024-04-09,FR,True
CUST01327,organic,2024-04-20,US,False
CUST01328,organic,2024-04-02,GB,True
CUST01329,organic,2024-04-23,GB,True
CUST01330,organic,2024-04-08,DE,True
CUST01331,organic,2024-04-05,GB,False
CUST01332,organic,2024-04-18,GB,False
CUST01333,organic,2024-04-25,US,True
CUST01334,organic,2024-04-19,US,True
CUST01335,organic,2024-04-09,NL,True
CUST01336,organic,2024-04-08,AU,True
CUST01337,organic,2024-04-03,US,True
CUST01338,organic,2024-04-22,GB,True
CUST01339,organic,2024-04-06,AU,True
CUST01340,organic,2024-04-01,US,True
CUST01341,organic,2024-04-01,US,False
CUST01342,organic,2024-04-27,FR,False
CUST01343,organic,2024-04-12,GB,False
CUST01344,organic,2024-04-23,US,True
CUST01345,organic,2024-04-01,GB,True
CUST01346,organic,2024-04-28,FR,True
CUST01347,organic,2024-04-03,GB,True
CUST01348,organic,2024-04-17,GB,True
CUST01349,organic,2024-04-29,AU,True
